,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,2,3,0,0,2,3,5
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,48,30,4,3,52,33,85
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,1,2,1,3
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,2,1,2,3
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,3,3,3,3,6
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,3,1,3,4
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,2,2,2,4
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,1,3,2,3,3,6
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,4,2,4,2,6
CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,2,1,2,3
COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,2,3,3,3,6
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,2,1,2,3
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,1,1,2,1,3
CURAHUARA DE CARANGAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,10,9,53,68,63,77,140
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,2,2,1,1,3,3,6
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
ENTRE RIOS CBBA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,1,2,3,2,4,6
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
ICHOCA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
ICLA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,1,2,1,3
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2011-08-01,2,0,0,4,2,4,6
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,3,0,3,3
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,1,0,2,0,2
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,112,103,44,39,156,142,298
LAGUNILLAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
LAS CARRERAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,0,0,1,0,1
LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,2,1,6,4,8,5,13
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,3,1,3,4
MACHARETI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,3,2,3,5
MINEROS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,2,0,2,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,3,1,3,3,6,4,10
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,3,1,5,1,8,2,10
MOROCHATA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
OKINAWA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,0,0,1,0,1
ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,23,15,0,1,23,16,39
PADCAYA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
PAILON,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,1,3,4,3,5,8
PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
PAZÑA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
POOPO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,14,13,1,0,15,13,28
PUCARA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,4,6,4,6,10
PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
PUERTO GONZALO MORENO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
PUERTO RICO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,3,0,4,2,7,2,9
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,4,0,4,1,8,1,9
PUNA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,4,4,4,4,8
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,6,7,7,7,14
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,2,2,2,4
QUIME,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,2,0,2,2
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,9,3,0,2,9,5,14
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,1,2,1,3,2,5
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
SACABA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,2,1,3,7,5,8,13
SACACA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,1,2,1,2,2,4
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,5,2,0,0,5,2,7
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,1,1,0,2,1,3
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,7,2,7,2,9
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,2,1,10,3,12,4,16
SAN JAVIER(BNI),mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,2,1,4,0,6,1,7
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,2,1,2,3
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,1,2,1,3
SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,2,1,3,0,5,1,6
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,84,67,1,3,85,70,155
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,3,0,3,0,3
SANTIAGO DE CALLAPA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,1,2,2,2,4
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
SOPACHUY,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
SORACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
SORATA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,19,24,11,5,30,29,59
TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,2,2,3,2,5
TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,4,0,4,4
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,26,19,4,1,30,20,50
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,1,2,1,3
TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,2,1,3,1,4
TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,1,2,1,3
TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,2,0,2,2
TOTORA(ORR),mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,13,10,10,2,23,12,35
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,1,1,2,1,3
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,3,2,3,2,5
VACAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,4,0,4,4
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,2,1,2,3
VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,1,2,1,3
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,3,2,6,3,9,5,14
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,1,6,3,6,4,10
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,3,5,3,5,8
WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,7,0,7,0,7
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,4,4,0,0,4,4,8
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,3,1,4,1,5
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,1,1,2,1,3
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,4,0,4,0,4
ALALAY,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,6,1,6,7
APOLO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
ARAMPAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,1,2,1,3
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,3,0,3,0,3
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,2,1,2,3
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,4,1,4,1,5
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,2,2,1,2,3,5
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,2,5,2,2,4,7,11
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,5,2,5,7
CAQUIAVIRI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,0,2,0,2
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,1,1,1,1,2,3
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,2,1,1,2,3,5
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,0,2,0,2
CARMEN RIVERO TORREZ,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,0,2,0,2
CATACORA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,5,0,5,0,5
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,3,1,3,1,4
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,3,0,3,0,3
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,1,0,0,1,1,2
COCAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,51,41,2,3,53,44,97
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,2,1,2,3
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,3,2,3,2,5
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,4,0,4,0,4
COMBAYA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,4,2,5,2,7
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,3,0,3,3
COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,1,2,1,2,2,4
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,4,1,4,5
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,0,2,0,2
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,12,11,44,54,56,65,121
EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,3,1,0,1,3,2,5
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,1,0,0,0,1,1
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,2,2,2,4
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,1,1,2,1,3,4
GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
HUACHACALLA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,2,2,2,4
ICLA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,0,2,0,2
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,4,0,4,4
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,2,2,0,2,2,4
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,2,1,2,3
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,109,89,34,43,143,132,275
LAJA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,1,10,8,10,9,19
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,2,0,2,2
MACHARETI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
MALLA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,3,1,3,1,4
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,2,2,3,0,5,2,7
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,1,2,1,3
ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,6,2,0,0,6,2,8
PADCAYA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
PAILON,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,2,1,3,1,4
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,2,0,0,0,2,2
PAZÑA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,4,0,0,0,4,4
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,3,1,3,4
POSTRER VALLE,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,19,17,0,0,19,17,36
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,3,0,3,0,3
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,4,0,4,4
PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,2,1,1,2,3,5
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,2,2,1,3,3,6
PUNA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,3,2,3,5
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,2,2,5,3,7,10
QUIME,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,0,2,0,2
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,8,4,1,0,9,4,13
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,0,0,1,0,1
SACABA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,1,5,4,5,5,10
SACACA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,0,1,1,1,2
SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,3,2,3,2,5
SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,2,2,2,4
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,6,2,1,0,7,2,9
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,1,1,2,1,3
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,5,1,5,1,6
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,7,4,8,4,12
SAN JAVIER(BNI),mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
SAN JAVIER(STC),mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
SAN JUAN DE YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
SAN JULIAN,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,0,2,0,2
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,1,0,2,0,2
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
SAN RAFAEL,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,0,0,1,0,1
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,54,52,2,5,56,57,113
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,4,0,4,0,4
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
SENA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,2,1,2,1,3
SICAYA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
SORACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
SORATA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,10,20,5,5,15,25,40
TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,1,1,1,2
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,1,6,6,6,7,13
TARACO,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,2,1,2,3
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,16,13,1,1,17,14,31
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,1,0,1,4,2,4,6
TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,2,0,2,2
TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2011-09-01,0,0,0,1,0,1,1
