municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
COBIJA,desnutricion aguda,nutricion normal (n),2007-02-01,234,203,117,101,351,304,655
COCHABAMBA,desnutricion aguda,nutricion normal (n),2007-02-01,1745,1592,901,887,2646,2479,5125
COIPASA,desnutricion aguda,nutricion normal (n),2007-02-01,1,3,1,0,2,3,5
COLCAPIRHUA,desnutricion aguda,nutricion normal (n),2007-02-01,184,184,77,76,261,260,521
"COLCHA ""K""",desnutricion aguda,nutricion normal (n),2007-02-01,90,70,38,41,128,111,239
COLOMI,desnutricion aguda,nutricion normal (n),2007-02-01,152,120,72,51,224,171,395
COLPA BELGICA,desnutricion aguda,nutricion normal (n),2007-02-01,33,39,29,11,62,50,112
COLQUECHACA,desnutricion aguda,nutricion normal (n),2007-02-01,121,123,71,71,192,194,386
COLQUIRI,desnutricion aguda,nutricion normal (n),2007-02-01,145,107,85,108,230,215,445
COMARAPA,desnutricion aguda,nutricion normal (n),2007-02-01,57,55,36,43,93,98,191
CONCEPCION,desnutricion aguda,nutricion normal (n),2007-02-01,124,92,75,53,199,145,344
CORQUE,desnutricion aguda,nutricion normal (n),2007-02-01,21,14,20,19,41,33,74
COTAGAITA,desnutricion aguda,nutricion normal (n),2007-02-01,141,164,146,103,287,267,554
COTOCA,desnutricion aguda,nutricion normal (n),2007-02-01,77,119,57,21,134,140,274
CUATRO CAÑADAS,desnutricion aguda,nutricion normal (n),2007-02-01,110,115,119,90,229,205,434
CUCHUMUELA (V. G. VILLARROEL),desnutricion aguda,nutricion normal (n),2007-02-01,11,9,9,7,20,16,36
CUEVO,desnutricion aguda,nutricion normal (n),2007-02-01,16,31,33,30,49,61,110
CULPINA,desnutricion aguda,nutricion normal (n),2007-02-01,210,189,159,179,369,368,737
CURAHUARA DE CARANGAS,desnutricion aguda,nutricion normal (n),2007-02-01,25,20,6,16,31,36,67
EL CHORO,desnutricion aguda,nutricion normal (n),2007-02-01,16,13,24,32,40,45,85
EL PUENTE(STC),desnutricion aguda,nutricion normal (n),2007-02-01,98,102,58,59,156,161,317
EL PUENTE(TJA),desnutricion aguda,nutricion normal (n),2007-02-01,63,43,87,49,150,92,242
EL TORNO,desnutricion aguda,nutricion normal (n),2007-02-01,88,116,58,24,146,140,286
EL VILLAR,desnutricion aguda,nutricion normal (n),2007-02-01,84,71,93,67,177,138,315
ENTRE RIOS,desnutricion aguda,nutricion normal (n),2007-02-01,115,95,102,111,217,206,423
ENTRE RIOS,desnutricion aguda,nutricion normal (n),2007-02-01,177,195,75,94,252,289,541
ESCARA,desnutricion aguda,nutricion normal (n),2007-02-01,1,2,1,1,2,3,5
EUCALIPTUS,desnutricion aguda,nutricion normal (n),2007-02-01,24,13,9,9,33,22,55
EUREKA (SANTOS MERCADO),desnutricion aguda,nutricion normal (n),2007-02-01,9,10,7,4,16,14,30
EXALTACION,desnutricion aguda,nutricion normal (n),2007-02-01,25,14,36,38,61,52,113
FERNANDEZ ALONSO,desnutricion aguda,nutricion normal (n),2007-02-01,72,67,46,61,118,128,246
FILADELFIA,desnutricion aguda,nutricion normal (n),2007-02-01,25,18,19,21,44,39,83
GENERAL SAAVEDRA,desnutricion aguda,nutricion normal (n),2007-02-01,98,79,80,74,178,153,331
GUAYARAMERIN,desnutricion aguda,nutricion normal (n),2007-02-01,237,233,123,140,360,373,733
GUTIERREZ,desnutricion aguda,nutricion normal (n),2007-02-01,23,49,44,41,67,90,157
HUACARETA,desnutricion aguda,nutricion normal (n),2007-02-01,94,72,108,108,202,180,382
HUACAYA (VILLA DE HUACAYA),desnutricion aguda,nutricion normal (n),2007-02-01,25,36,45,34,70,70,140
HUACHACALLA,desnutricion aguda,nutricion normal (n),2007-02-01,12,8,5,7,17,15,32
HUANUNI,desnutricion aguda,nutricion normal (n),2007-02-01,156,147,84,61,240,208,448
HUARACAJE,desnutricion aguda,nutricion normal (n),2007-02-01,36,22,18,17,54,39,93
HUAYLLAMARCA,desnutricion aguda,nutricion normal (n),2007-02-01,14,17,6,9,20,26,46
ICHOCA,desnutricion aguda,nutricion normal (n),2007-02-01,32,20,19,20,51,40,91
ICLA,desnutricion aguda,nutricion normal (n),2007-02-01,132,119,167,138,299,257,556
INCAHUASI,desnutricion aguda,nutricion normal (n),2007-02-01,224,227,188,196,412,423,835
INGAVI (HUMAITA),desnutricion aguda,nutricion normal (n),2007-02-01,8,5,13,15,21,20,41
INQUISIVI,desnutricion aguda,nutricion normal (n),2007-02-01,96,86,70,58,166,144,310
LA GUARDIA,desnutricion aguda,nutricion normal (n),2007-02-01,107,59,65,57,172,116,288
LA RIVERA,desnutricion aguda,nutricion normal (n),2007-02-01,1,1,1,3,2,4,6
LAGUNILLAS,desnutricion aguda,nutricion normal (n),2007-02-01,56,65,85,93,141,158,299
LAS CARRERAS,desnutricion aguda,nutricion normal (n),2007-02-01,42,29,30,27,72,56,128
LICOMA PAMPA,desnutricion aguda,nutricion normal (n),2007-02-01,20,30,16,15,36,45,81
LLALLAGUA,desnutricion aguda,nutricion normal (n),2007-02-01,180,198,150,99,330,297,627
LLICA,desnutricion aguda,nutricion normal (n),2007-02-01,14,19,10,5,24,24,48
LORETO,desnutricion aguda,nutricion normal (n),2007-02-01,17,8,20,16,37,24,61
MACHACAMARCA,desnutricion aguda,nutricion normal (n),2007-02-01,19,16,20,16,39,32,71
MACHARETI,desnutricion aguda,nutricion normal (n),2007-02-01,80,69,95,115,175,184,359
MAGDALENA,desnutricion aguda,nutricion normal (n),2007-02-01,112,62,33,32,145,94,239
MAIRANA,desnutricion aguda,nutricion normal (n),2007-02-01,83,62,23,13,106,75,181
MINEROS,desnutricion aguda,nutricion normal (n),2007-02-01,125,120,89,98,214,218,432
MIZQUE,desnutricion aguda,nutricion normal (n),2007-02-01,148,102,103,94,251,196,447
MOJINETE,desnutricion aguda,nutricion normal (n),2007-02-01,1,4,4,3,5,7,12
MOJOCOYA,desnutricion aguda,nutricion normal (n),2007-02-01,25,28,37,31,62,59,121
MONTEAGUDO,desnutricion aguda,nutricion normal (n),2007-02-01,175,147,174,613,349,760,1109
MONTERO,desnutricion aguda,nutricion normal (n),2007-02-01,817,724,486,452,1303,1176,2479
MORO MORO,desnutricion aguda,nutricion normal (n),2007-02-01,18,19,16,8,34,27,61
MOROCHATA,desnutricion aguda,nutricion normal (n),2007-02-01,69,67,57,54,126,121,247
NACEBE (SANTA ROSA DEL ABUNA),desnutricion aguda,nutricion normal (n),2007-02-01,16,6,16,6,32,12,44
NUEVO MANOA (NUEVA ESPERANZA),desnutricion aguda,nutricion normal (n),2007-02-01,4,10,26,20,30,30,60
OCURI,desnutricion aguda,nutricion normal (n),2007-02-01,104,107,73,73,177,180,357
OKINAWA,desnutricion aguda,nutricion normal (n),2007-02-01,90,91,93,52,183,143,326
OMEREQUE,desnutricion aguda,nutricion normal (n),2007-02-01,45,33,42,47,87,80,167
ORURO,desnutricion aguda,nutricion normal (n),2007-02-01,942,846,478,428,1420,1274,2694
PADCAYA,desnutricion aguda,nutricion normal (n),2007-02-01,87,79,61,56,148,135,283
PADILLA,desnutricion aguda,nutricion normal (n),2007-02-01,135,151,168,179,303,330,633
PAILON,desnutricion aguda,nutricion normal (n),2007-02-01,111,122,66,82,177,204,381
PAMPA AULLAGAS,desnutricion aguda,nutricion normal (n),2007-02-01,22,19,13,10,35,29,64
PAMPA GRANDE,desnutricion aguda,nutricion normal (n),2007-02-01,37,41,45,44,82,85,167
PASORAPA,desnutricion aguda,nutricion normal (n),2007-02-01,44,24,77,41,121,65,186
PAZÑA,desnutricion aguda,nutricion normal (n),2007-02-01,18,10,12,9,30,19,49
POCOATA,desnutricion aguda,nutricion normal (n),2007-02-01,92,90,87,82,179,172,351
POCONA,desnutricion aguda,nutricion normal (n),2007-02-01,61,50,33,45,94,95,189
POJO (CBBA),desnutricion aguda,nutricion normal (n),2007-02-01,56,46,21,17,77,63,140
POOPO,desnutricion aguda,nutricion normal (n),2007-02-01,29,39,17,17,46,56,102
PORCO,desnutricion aguda,nutricion normal (n),2007-02-01,61,46,12,9,73,55,128
POROMA,desnutricion aguda,nutricion normal (n),2007-02-01,96,72,83,93,179,165,344
PORONGO,desnutricion aguda,nutricion normal (n),2007-02-01,6,21,20,18,26,39,65
PORTACHUELO,desnutricion aguda,nutricion normal (n),2007-02-01,113,106,78,70,191,176,367
PORVENIR,desnutricion aguda,nutricion normal (n),2007-02-01,56,36,24,38,80,74,154
POSTRER VALLE,desnutricion aguda,nutricion normal (n),2007-02-01,5,9,6,7,11,16,27
POTOSI,desnutricion aguda,nutricion normal (n),2007-02-01,842,741,332,277,1174,1018,2192
PRESTO,desnutricion aguda,nutricion normal (n),2007-02-01,57,64,63,81,120,145,265
PUCARA,desnutricion aguda,nutricion normal (n),2007-02-01,10,10,15,19,25,29,54
PUERTO GONZALO MORENO,desnutricion aguda,nutricion normal (n),2007-02-01,28,43,26,25,54,68,122
PUERTO QUIJARRO,desnutricion aguda,nutricion normal (n),2007-02-01,70,48,32,23,102,71,173
PUERTO RICO,desnutricion aguda,nutricion normal (n),2007-02-01,29,22,11,9,40,31,71
PUERTO SILES,desnutricion aguda,nutricion normal (n),2007-02-01,15,13,25,37,40,50,90
PUERTO SUAREZ,desnutricion aguda,nutricion normal (n),2007-02-01,63,69,27,27,90,96,186
PUERTO VILLARROEL,desnutricion aguda,nutricion normal (n),2007-02-01,275,175,141,98,416,273,689
PUNA,desnutricion aguda,nutricion normal (n),2007-02-01,163,163,163,124,326,287,613
PUNATA,desnutricion aguda,nutricion normal (n),2007-02-01,118,131,41,45,159,176,335
QUILLACOLLO,desnutricion aguda,nutricion normal (n),2007-02-01,753,589,401,256,1154,845,1999
QUIME,desnutricion aguda,nutricion normal (n),2007-02-01,83,80,106,102,189,182,371
QUIRUSILLAS,desnutricion aguda,nutricion normal (n),2007-02-01,5,13,11,12,16,25,41
RAVELO,desnutricion aguda,nutricion normal (n),2007-02-01,141,147,125,97,266,244,510
REYES,desnutricion aguda,nutricion normal (n),2007-02-01,59,79,50,55,109,134,243
RIBERALTA,desnutricion aguda,nutricion normal (n),2007-02-01,786,622,231,208,1017,830,1847
ROBORE,desnutricion aguda,nutricion normal (n),2007-02-01,123,103,71,59,194,162,356
RURRENABAQUE,desnutricion aguda,nutricion normal (n),2007-02-01,64,61,18,19,82,80,162
SABAYA,desnutricion aguda,nutricion normal (n),2007-02-01,17,6,7,7,24,13,37
SACABA,desnutricion aguda,nutricion normal (n),2007-02-01,391,359,151,115,542,474,1016
SACABAMBA,desnutricion aguda,nutricion normal (n),2007-02-01,47,28,10,24,57,52,109
SACACA,desnutricion aguda,nutricion normal (n),2007-02-01,191,180,237,161,428,341,769
SAIPINA,desnutricion aguda,nutricion normal (n),2007-02-01,20,16,22,15,42,31,73
SALINAS DE GARCI MENDOZA,desnutricion aguda,nutricion normal (n),2007-02-01,60,48,36,41,96,89,185
SAMAIPATA,desnutricion aguda,nutricion normal (n),2007-02-01,74,35,56,32,130,67,197
SAN AGUSTIN,desnutricion aguda,nutricion normal (n),2007-02-01,7,12,12,7,19,19,38
SAN ANDRES,desnutricion aguda,nutricion normal (n),2007-02-01,58,52,43,44,101,96,197
SAN ANTONIO DE ESMORUCO,desnutricion aguda,nutricion normal (n),2007-02-01,8,4,4,5,12,9,21
SAN ANTONIO DE LOMERIO,desnutricion aguda,nutricion normal (n),2007-02-01,63,52,63,45,126,97,223
SAN BENITO,desnutricion aguda,nutricion normal (n),2007-02-01,77,71,20,19,97,90,187
SAN BORJA,desnutricion aguda,nutricion normal (n),2007-02-01,337,327,189,149,526,476,1002
SAN CARLOS,desnutricion aguda,nutricion normal (n),2007-02-01,205,206,94,82,299,288,587
SAN IGNACIO,desnutricion aguda,nutricion normal (n),2007-02-01,169,154,101,82,270,236,506
SAN IGNACIO DE VELASCO,desnutricion aguda,nutricion normal (n),2007-02-01,422,359,310,256,732,615,1347
SAN JAVIER(BNI),desnutricion aguda,nutricion normal (n),2007-02-01,10,6,6,14,16,20,36
SAN JOAQUIN,desnutricion aguda,nutricion normal (n),2007-02-01,3,3,30,34,33,37,70
SAN JOSE DE CHIQUITOS,desnutricion aguda,nutricion normal (n),2007-02-01,65,58,51,37,116,95,211
SAN JUAN DE YAPACANI,desnutricion aguda,nutricion normal (n),2007-02-01,56,77,54,60,110,137,247
SAN JULIAN,desnutricion aguda,nutricion normal (n),2007-02-01,113,111,149,126,262,237,499
SAN LORENZO(PND),desnutricion aguda,nutricion normal (n),2007-02-01,14,13,2,3,16,16,32
SAN LORENZO(TJA),desnutricion aguda,nutricion normal (n),2007-02-01,102,107,85,69,187,176,363
SAN LUCAS,desnutricion aguda,nutricion normal (n),2007-02-01,334,314,295,282,629,596,1225
SAN MATIAS,desnutricion aguda,nutricion normal (n),2007-02-01,82,68,72,61,154,129,283
SAN MIGUEL DE VELASCO,desnutricion aguda,nutricion normal (n),2007-02-01,89,86,63,58,152,144,296
SAN PABLO DE LIPEZ,desnutricion aguda,nutricion normal (n),2007-02-01,24,15,8,13,32,28,60
SAN PEDRO,desnutricion aguda,nutricion normal (n),2007-02-01,133,115,71,78,204,193,397
SAN PEDRO DE QUEMES,desnutricion aguda,nutricion normal (n),2007-02-01,4,5,3,5,7,10,17
SAN PEDRO(PND),desnutricion aguda,nutricion normal (n),2007-02-01,7,4,4,5,11,9,20
SAN RAFAEL,desnutricion aguda,nutricion normal (n),2007-02-01,43,30,23,26,66,56,122
SAN RAMON,desnutricion aguda,nutricion normal (n),2007-02-01,27,32,25,22,52,54,106
SANTA ANA,desnutricion aguda,nutricion normal (n),2007-02-01,100,100,42,50,142,150,292
SANTA CRUZ DE LA SIERRA,desnutricion aguda,nutricion normal (n),2007-02-01,4374,4098,2122,1958,6496,6056,12552
SANTA ROSA,desnutricion aguda,nutricion normal (n),2007-02-01,30,19,10,7,40,26,66
SANTA ROSA DEL SARA,desnutricion aguda,nutricion normal (n),2007-02-01,102,98,69,90,171,188,359
SANTIAGO DE HUARI,desnutricion aguda,nutricion normal (n),2007-02-01,43,48,40,39,83,87,170
SANTIVAÑES,desnutricion aguda,nutricion normal (n),2007-02-01,44,34,69,61,113,95,208
SANTUARIO DE QUILLACAS,desnutricion aguda,nutricion normal (n),2007-02-01,16,11,16,15,32,26,58
SENA,desnutricion aguda,nutricion normal (n),2007-02-01,37,28,14,17,51,45,96
SICAYA,desnutricion aguda,nutricion normal (n),2007-02-01,19,19,5,3,24,22,46
SIPE SIPE,desnutricion aguda,nutricion normal (n),2007-02-01,135,133,48,49,183,182,365
SOPACHUY,desnutricion aguda,nutricion normal (n),2007-02-01,122,104,85,92,207,196,403
SORACACHI,desnutricion aguda,nutricion normal (n),2007-02-01,41,54,49,53,90,107,197
SUCRE,desnutricion aguda,nutricion normal (n),2007-02-01,1159,1056,757,641,1916,1697,3613
TACACHI,desnutricion aguda,nutricion normal (n),2007-02-01,6,10,0,0,6,10,16
TACOBAMBA,desnutricion aguda,nutricion normal (n),2007-02-01,58,48,45,33,103,81,184
TACOPAYA,desnutricion aguda,nutricion normal (n),2007-02-01,68,59,61,64,129,123,252
TAHUA,desnutricion aguda,nutricion normal (n),2007-02-01,8,7,7,4,15,11,26
TAPACARI,desnutricion aguda,nutricion normal (n),2007-02-01,189,150,85,56,274,206,480
TARABUCO,desnutricion aguda,nutricion normal (n),2007-02-01,198,197,244,241,442,438,880
TARATA,desnutricion aguda,nutricion normal (n),2007-02-01,41,51,19,21,60,72,132
TARIJA,desnutricion aguda,nutricion normal (n),2007-02-01,856,813,388,382,1244,1195,2439
TARVITA,desnutricion aguda,nutricion normal (n),2007-02-01,228,213,247,230,475,443,918
TINGUIPAYA,desnutricion aguda,nutricion normal (n),2007-02-01,49,48,30,24,79,72,151
TIQUIPAYA,desnutricion aguda,nutricion normal (n),2007-02-01,199,163,111,96,310,259,569
TIRAQUE (CBBA),desnutricion aguda,nutricion normal (n),2007-02-01,216,185,120,108,336,293,629
TOCO,desnutricion aguda,nutricion normal (n),2007-02-01,19,5,18,7,37,12,49
TOLATA,desnutricion aguda,nutricion normal (n),2007-02-01,23,19,9,10,32,29,61
TOLEDO,desnutricion aguda,nutricion normal (n),2007-02-01,32,19,19,20,51,39,90
TOMAVE,desnutricion aguda,nutricion normal (n),2007-02-01,107,8,67,9,174,17,191
TOMINA,desnutricion aguda,nutricion normal (n),2007-02-01,125,113,119,97,244,210,454
TORO TORO,desnutricion aguda,nutricion normal (n),2007-02-01,24,31,28,25,52,56,108
TOTORA(CBBA),desnutricion aguda,nutricion normal (n),2007-02-01,100,48,50,42,150,90,240
TOTORA(ORR),desnutricion aguda,nutricion normal (n),2007-02-01,21,20,13,9,34,29,63
TRIGAL,desnutricion aguda,nutricion normal (n),2007-02-01,9,8,9,13,18,21,39
TRINIDAD,desnutricion aguda,nutricion normal (n),2007-02-01,654,561,293,242,947,803,1750
TUPIZA,desnutricion aguda,nutricion normal (n),2007-02-01,289,225,236,244,525,469,994
TURCO,desnutricion aguda,nutricion normal (n),2007-02-01,16,11,9,10,25,21,46
UNCIA,desnutricion aguda,nutricion normal (n),2007-02-01,76,73,38,33,114,106,220
URIONDO (A. CONCEPCION),desnutricion aguda,nutricion normal (n),2007-02-01,108,94,78,85,186,179,365
URUBICHA,desnutricion aguda,nutricion normal (n),2007-02-01,70,80,137,101,207,181,388
UYUNI,desnutricion aguda,nutricion normal (n),2007-02-01,102,107,41,34,143,141,284
VACAS,desnutricion aguda,nutricion normal (n),2007-02-01,29,35,28,17,57,52,109
VALLEGRANDE,desnutricion aguda,nutricion normal (n),2007-02-01,120,110,42,51,162,161,323
VILA VILA,desnutricion aguda,nutricion normal (n),2007-02-01,3,6,6,4,9,10,19
VILLA MONTES,desnutricion aguda,nutricion normal (n),2007-02-01,193,189,119,121,312,310,622
VILLA NUEVA (LOMA ALTA),desnutricion aguda,nutricion normal (n),2007-02-01,9,6,4,7,13,13,26
VILLA RIVERO,desnutricion aguda,nutricion normal (n),2007-02-01,22,32,35,29,57,61,118
VILLA SERRANO,desnutricion aguda,nutricion normal (n),2007-02-01,113,120,146,132,259,252,511
VILLA TUNARI,desnutricion aguda,nutricion normal (n),2007-02-01,511,413,300,236,811,649,1460
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,nutricion normal (n),2007-02-01,96,79,89,94,185,173,358
VILLAZON,desnutricion aguda,nutricion normal (n),2007-02-01,235,247,115,114,350,361,711
VINTO,desnutricion aguda,nutricion normal (n),2007-02-01,98,78,7,11,105,89,194
VITICHI,desnutricion aguda,nutricion normal (n),2007-02-01,84,56,87,49,171,105,276
WARNES,desnutricion aguda,nutricion normal (n),2007-02-01,213,215,176,159,389,374,763
YACUIBA,desnutricion aguda,nutricion normal (n),2007-02-01,313,253,112,108,425,361,786
YAMPARAEZ,desnutricion aguda,nutricion normal (n),2007-02-01,92,82,136,120,228,202,430
YAPACANI,desnutricion aguda,nutricion normal (n),2007-02-01,248,256,111,108,359,364,723
YOCALLA,desnutricion aguda,nutricion normal (n),2007-02-01,20,10,8,10,28,20,48
YOTALA,desnutricion aguda,nutricion normal (n),2007-02-01,50,59,91,93,141,152,293
YUNCHARA,desnutricion aguda,nutricion normal (n),2007-02-01,34,34,54,43,88,77,165
ZUDAÑEZ,desnutricion aguda,nutricion normal (n),2007-02-01,62,48,68,54,130,102,232
ACACIO,desnutricion aguda,nutricion normal (n),2007-03-01,25,20,24,22,49,42,91
AIQUILE,desnutricion aguda,nutricion normal (n),2007-03-01,86,93,99,76,185,169,354
ALALAY,desnutricion aguda,nutricion normal (n),2007-03-01,19,10,14,9,33,19,52
ALCALA,desnutricion aguda,nutricion normal (n),2007-03-01,29,34,28,31,57,65,122
ANDAMARCA,desnutricion aguda,nutricion normal (n),2007-03-01,22,13,42,39,64,52,116
ANTEQUERA,desnutricion aguda,nutricion normal (n),2007-03-01,27,20,18,21,45,41,86
ANZALDO,desnutricion aguda,nutricion normal (n),2007-03-01,36,52,34,34,70,86,156
ARAMPAMPA,desnutricion aguda,nutricion normal (n),2007-03-01,58,52,41,57,99,109,208
ARANI,desnutricion aguda,nutricion normal (n),2007-03-01,53,34,31,17,84,51,135
ARBIETO,desnutricion aguda,nutricion normal (n),2007-03-01,44,36,43,46,87,82,169
ARQUE,desnutricion aguda,nutricion normal (n),2007-03-01,61,66,47,32,108,98,206
ASCENCION DE GUARAYOS,desnutricion aguda,nutricion normal (n),2007-03-01,3,1,0,0,3,1,4
ATOCHA,desnutricion aguda,nutricion normal (n),2007-03-01,75,60,66,61,141,121,262
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,nutricion normal (n),2007-03-01,177,161,101,100,278,261,539
AZURDUY,desnutricion aguda,nutricion normal (n),2007-03-01,229,196,293,211,522,407,929
BAURES,desnutricion aguda,nutricion normal (n),2007-03-01,38,43,46,48,84,91,175
BELEN DE ANDAMARCA,desnutricion aguda,nutricion normal (n),2007-03-01,8,9,6,8,14,17,31
BELEN DE URMIRI,desnutricion aguda,nutricion normal (n),2007-03-01,9,7,4,5,13,12,25
BELLA FLOR,desnutricion aguda,nutricion normal (n),2007-03-01,25,22,24,27,49,49,98
BERMEJO,desnutricion aguda,nutricion normal (n),2007-03-01,45,38,24,20,69,58,127
BETANZOS,desnutricion aguda,nutricion normal (n),2007-03-01,202,168,197,195,399,363,762
BOLIVAR,desnutricion aguda,nutricion normal (n),2007-03-01,48,50,54,55,102,105,207
BOLPEBRA,desnutricion aguda,nutricion normal (n),2007-03-01,8,10,14,11,22,21,43
BOYUIBE,desnutricion aguda,nutricion normal (n),2007-03-01,44,30,55,47,99,77,176
BUENA VISTA,desnutricion aguda,nutricion normal (n),2007-03-01,119,132,113,126,232,258,490
CABEZAS,desnutricion aguda,nutricion normal (n),2007-03-01,88,67,87,60,175,127,302
"CAIZA ""D""",desnutricion aguda,nutricion normal (n),2007-03-01,54,54,63,61,117,115,232
CAJUATA,desnutricion aguda,nutricion normal (n),2007-03-01,63,81,45,54,108,135,243
CAMARGO,desnutricion aguda,nutricion normal (n),2007-03-01,133,150,100,106,233,256,489
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,nutricion normal (n),2007-03-01,26,28,24,19,50,47,97
CAMIRI,desnutricion aguda,nutricion normal (n),2007-03-01,318,336,350,293,668,629,1297
CAPINOTA,desnutricion aguda,nutricion normal (n),2007-03-01,78,76,38,39,116,115,231
CARACOLLO,desnutricion aguda,nutricion normal (n),2007-03-01,74,69,38,43,112,112,224
CARANGAS,desnutricion aguda,nutricion normal (n),2007-03-01,0,0,4,4,4,4,8
CARAPARI,desnutricion aguda,nutricion normal (n),2007-03-01,73,78,80,72,153,150,303
CARIPUYO,desnutricion aguda,nutricion normal (n),2007-03-01,75,68,80,71,155,139,294
CARMEN RIVERO TORREZ,desnutricion aguda,nutricion normal (n),2007-03-01,28,17,16,8,44,25,69
CHALLAPATA,desnutricion aguda,nutricion normal (n),2007-03-01,115,115,79,79,194,194,388
